"","siteID","sampleDate","year","month","day","meanT","minT","maxT"
"368","AnchorM","2007-07-03","2007","07","03",14.1888541666667,11.62,17.13
"369","AnchorM","2007-07-04","2007","07","04",14.1492708333333,12.19,16.25
"370","AnchorM","2007-07-05","2007","07","05",13.8328125,12.19,16.25
"371","AnchorM","2007-07-06","2007","07","06",12.1969791666667,9.61,14.79
"372","AnchorM","2007-07-07","2007","07","07",12.5502083333333,9.61,15.37
"373","AnchorM","2007-07-08","2007","07","08",13.3414583333333,11.62,16.54
"374","AnchorM","2007-07-09","2007","07","09",12.8834375,11.04,14.5
"375","AnchorM","2007-07-10","2007","07","10",13.0979166666667,11.62,15.08
"376","AnchorM","2007-07-11","2007","07","11",12.125625,10.76,13.92
"377","AnchorM","2007-07-12","2007","07","12",11.5673958333333,10.18,13.63
"378","AnchorM","2007-07-13","2007","07","13",11.4123958333333,10.18,13.34
"379","AnchorM","2007-07-14","2007","07","14",11.6428125,10.18,13.92
"380","AnchorM","2007-07-15","2007","07","15",12.8247916666667,11.04,16.25
"381","AnchorM","2007-07-16","2007","07","16",13.5734375,10.47,16.84
"382","AnchorM","2007-07-17","2007","07","17",14.539375,11.62,17.73
"383","AnchorM","2007-07-18","2007","07","18",14.0783333333333,11.91,17.43
"384","AnchorM","2007-07-19","2007","07","19",12.336875,11.04,14.21
"385","AnchorM","2007-07-20","2007","07","20",12.9344791666667,10.76,16.84
"386","AnchorM","2007-07-21","2007","07","21",14.4028125,11.04,17.73
"387","AnchorM","2007-07-22","2007","07","22",14.5134375,12.48,18.62
"388","AnchorM","2007-07-23","2007","07","23",11.3198958333333,10.47,12.77
"389","AnchorM","2007-07-24","2007","07","24",10.2446875,9.61,11.04
"390","AnchorM","2007-07-25","2007","07","25",10.5960416666667,9.89,11.62
"391","AnchorM","2007-07-26","2007","07","26",11.1310416666667,10.18,12.48
"392","AnchorM","2007-07-27","2007","07","27",12.045,10.76,15.66
"393","AnchorM","2007-07-28","2007","07","28",13.7576041666667,11.04,16.84
"394","AnchorM","2007-07-29","2007","07","29",14.9494791666667,11.91,18.03
"395","AnchorM","2007-07-30","2007","07","30",15.8033333333333,13.34,18.62
"396","AnchorM","2007-07-31","2007","07","31",14.655625,13.06,16.84
"397","AnchorM","2007-08-01","2007","08","01",14.0197916666667,11.91,17.13
"398","AnchorM","2007-08-02","2007","08","02",12.5834375,11.33,13.92
"399","AnchorM","2007-08-03","2007","08","03",12.2389583333333,11.04,14.5
"400","AnchorM","2007-08-04","2007","08","04",12.7672916666667,11.62,14.79
"401","AnchorM","2007-08-05","2007","08","05",12.1191666666667,11.33,14.21
"402","AnchorM","2007-08-06","2007","08","06",12.864375,10.76,16.54
"403","AnchorM","2007-08-07","2007","08","07",13.7703125,10.47,17.13
"404","AnchorM","2007-08-08","2007","08","08",13.8804166666667,10.47,17.43
"405","AnchorM","2007-08-09","2007","08","09",14.3479166666667,11.04,17.73
"406","AnchorM","2007-08-10","2007","08","10",14.1009375,10.47,18.03
"407","AnchorM","2007-08-11","2007","08","11",14.4558333333333,11.91,17.43
"408","AnchorM","2007-08-12","2007","08","12",15.2022916666667,13.06,18.92
"409","AnchorM","2007-08-13","2007","08","13",16.3929166666667,13.06,20.12
"410","AnchorM","2007-08-14","2007","08","14",16.5210416666667,13.92,20.12
"411","AnchorM","2007-08-15","2007","08","15",13.895,12.48,16.25
"412","AnchorM","2007-08-16","2007","08","16",13.5825,11.91,15.96
"413","AnchorM","2007-08-17","2007","08","17",12.1405208333333,9.89,14.21
"414","AnchorM","2007-08-18","2007","08","18",11.9984375,11.04,13.34
"415","AnchorM","2007-08-19","2007","08","19",11.5330208333333,10.47,13.63
"416","AnchorM","2007-08-20","2007","08","20",12.4751041666667,11.62,13.63
"417","AnchorM","2007-08-21","2007","08","21",11.7505208333333,10.76,12.77
"418","AnchorM","2007-08-22","2007","08","22",11.2053125,10.47,12.19
"419","AnchorM","2007-08-23","2007","08","23",10.650625,9.89,11.91
"420","AnchorM","2007-08-24","2007","08","24",10.4530208333333,8.74,13.06
"421","AnchorM","2007-08-25","2007","08","25",11.3214583333333,8.74,13.63
"422","AnchorM","2007-08-26","2007","08","26",11.6880208333333,9.61,14.21
"423","AnchorM","2007-08-27","2007","08","27",11.516875,9.89,13.92
"424","AnchorM","2007-08-28","2007","08","28",11.5709375,10.47,13.63
"425","AnchorM","2007-08-29","2007","08","29",11.335,8.46,14.5
"426","AnchorM","2007-08-30","2007","08","30",11.3948958333333,8.46,14.5
"427","AnchorM","2007-08-31","2007","08","31",11.6226041666667,9.03,14.79
"428","AnchorM","2007-09-01","2007","09","01",11.5565625,9.03,14.5
"429","AnchorM","2007-09-02","2007","09","02",11.3485416666667,10.18,13.06
"430","AnchorM","2007-09-03","2007","09","03",11.1515625,9.61,13.34
"431","AnchorM","2007-09-04","2007","09","04",10.0979166666667,8.74,11.91
"432","AnchorM","2007-09-05","2007","09","05",10.0042708333333,7.59,12.77
"433","AnchorM","2007-09-06","2007","09","06",11.0708333333333,9.32,13.34
"434","AnchorM","2007-09-07","2007","09","07",10.9722916666667,9.61,13.34
"435","AnchorM","2007-09-08","2007","09","08",10.4191666666667,9.89,11.33
"436","AnchorM","2007-09-09","2007","09","09",9.65135416666667,9.03,10.47
"437","AnchorM","2007-09-10","2007","09","10",9.82208333333333,9.03,10.47
"438","AnchorM","2007-09-11","2007","09","11",9.4934375,8.46,11.04
"439","AnchorM","2007-09-12","2007","09","12",8.96197916666667,8.46,9.61
"440","AnchorM","2007-09-13","2007","09","13",8.70927083333333,8.17,9.89
"441","AnchorM","2007-09-14","2007","09","14",8.46864583333333,7.88,10.18
"442","AnchorM","2007-09-15","2007","09","15",8.3665625,6.72,10.18
"443","AnchorM","2007-09-16","2007","09","16",7.81489583333333,6.44,9.61
"444","AnchorM","2007-09-17","2007","09","17",6.99114583333333,5.29,9.32
"445","AnchorM","2007-09-18","2007","09","18",7.54104166666667,7.01,8.74
"446","AnchorM","2007-09-19","2007","09","19",7.77677083333333,7.3,8.74
"447","AnchorM","2007-09-20","2007","09","20",8.38447916666667,7.88,9.32
"448","AnchorM","2007-09-21","2007","09","21",7.62625,6.15,9.32
"449","AnchorM","2007-09-22","2007","09","22",6.57395833333333,5,8.74
"450","AnchorM","2007-09-23","2007","09","23",6.65291666666667,6.15,8.17
"451","AnchorM","2007-09-24","2007","09","24",7.49635416666667,6.72,8.46
"452","AnchorM","2007-09-25","2007","09","25",7.49927083333333,6.44,8.74
"453","AnchorM","2007-09-26","2007","09","26",6.86833333333333,6.15,7.88
"454","AnchorM","2007-09-27","2007","09","27",5.62166666666667,4.13,7.59
"455","AnchorM","2007-09-28","2007","09","28",5.86125,5.29,7.01
"456","AnchorM","2007-09-29","2007","09","29",6.07625,5.29,7.3
"457","AnchorM","2007-09-30","2007","09","30",6.4396875,5.86,7.3
"458","AnchorM","2004-06-30","2004","06","30",14.9613541666667,13.29,17.39
"459","AnchorM","2004-07-01","2004","07","01",14.6213541666667,13,17.09
"460","AnchorM","2004-07-02","2004","07","02",13.3957291666667,12.42,14.74
"461","AnchorM","2004-07-03","2004","07","03",13.3322916666667,12.42,14.74
"462","AnchorM","2004-07-04","2004","07","04",14.1346875,13,15.33
"463","AnchorM","2004-07-05","2004","07","05",14.1597916666667,11.84,18.28
"464","AnchorM","2004-07-06","2004","07","06",15.9821875,13.29,19.48
"465","AnchorM","2004-07-07","2004","07","07",16.974375,13.58,21.01
"466","AnchorM","2004-07-08","2004","07","08",18.0076041666667,14.74,21.31
"467","AnchorM","2004-07-09","2004","07","09",18.41875,15.03,21.93
"468","AnchorM","2004-07-10","2004","07","10",18.1739583333333,14.45,22.24
"469","AnchorM","2004-07-11","2004","07","11",18.3546875,14.74,22.24
"470","AnchorM","2005-06-01","2005","06","01",10.6689583333333,8.26,13.44
"471","AnchorM","2004-06-25","2004","06","25",16.7341666666667,13.58,20.39
"472","AnchorM","2004-06-26","2004","06","26",17.42375,14.16,21.01
"473","AnchorM","2004-06-27","2004","06","27",17.4571875,15.33,21.62
"474","AnchorM","2004-06-28","2004","06","28",14.90125,13.58,16.51
"475","AnchorM","2004-06-29","2004","06","29",13.7026041666667,11.27,16.51
"476","AnchorM","2005-05-30","2005","05","30",10.601875,9.41,12
"477","AnchorM","2005-05-31","2005","05","31",10.3213541666667,8.84,12.57
"478","AnchorM","2002-06-22","2002","06","22",12.4155208333333,8.97,15.92
"479","AnchorM","2002-06-23","2002","06","23",10.8444791666667,8.68,13
"480","AnchorM","2002-06-24","2002","06","24",11.4904166666667,10.41,12.71
"481","AnchorM","2002-06-25","2002","06","25",12.0861458333333,10.69,14.74
"482","AnchorM","2002-06-26","2002","06","26",12.129375,10.41,14.45
"483","AnchorM","2002-06-27","2002","06","27",10.8379166666667,9.55,12.71
"484","AnchorM","2002-06-28","2002","06","28",11.5989583333333,9.55,15.62
"485","AnchorM","2002-06-29","2002","06","29",13.33,10.12,17.09
"486","AnchorM","2002-06-30","2002","06","30",14.9564583333333,11.84,18.58
"487","AnchorM","2002-07-01","2002","07","01",15.5255208333333,12.42,19.18
"488","AnchorM","2002-07-02","2002","07","02",14.33375,11.84,17.99
"489","AnchorM","2002-07-03","2002","07","03",14.2240625,11.27,17.69
"490","AnchorM","2002-07-04","2002","07","04",13.6189583333333,10.98,17.69
"491","AnchorM","2002-07-05","2002","07","05",14.2785416666667,11.27,17.99
"492","AnchorM","2002-07-06","2002","07","06",13.9805208333333,11.27,17.69
"493","AnchorM","2002-07-07","2002","07","07",12.7607291666667,10.98,15.92
"494","AnchorM","2002-07-08","2002","07","08",12.5533333333333,10.98,15.03
"495","AnchorM","2002-07-09","2002","07","09",12.7869791666667,10.98,15.62
"496","AnchorM","2002-07-10","2002","07","10",12.3785416666667,10.41,16.8
"497","AnchorM","2002-07-11","2002","07","11",14.064375,10.69,17.69
"498","AnchorM","2002-07-12","2002","07","12",14.6098958333333,11.56,18.28
"499","AnchorM","2002-07-13","2002","07","13",14.0423958333333,11.84,17.69
"500","AnchorM","2002-07-14","2002","07","14",12.31125,10.69,13.87
"501","AnchorM","2002-07-15","2002","07","15",11.9108333333333,10.69,13.58
"502","AnchorM","2002-07-16","2002","07","16",11.9941666666667,9.26,15.03
"503","AnchorM","2002-07-17","2002","07","17",13.4509375,10.69,17.09
"504","AnchorM","2002-07-18","2002","07","18",13.8788541666667,11.84,17.69
"505","AnchorM","2002-07-19","2002","07","19",12.9728125,12.13,15.03
"506","AnchorM","2002-07-20","2002","07","20",13.0059375,10.98,15.03
"507","AnchorM","2002-07-21","2002","07","21",13.0188541666667,11.27,15.62
"508","AnchorM","2002-07-22","2002","07","22",12.5405208333333,10.98,14.16
"509","AnchorM","2002-07-23","2002","07","23",13.5105208333333,12.13,14.74
"510","AnchorM","2002-07-24","2002","07","24",13.0845833333333,12.42,14.45
"511","AnchorM","2002-07-25","2002","07","25",12.1402083333333,10.69,14.45
"512","AnchorM","2002-07-26","2002","07","26",12.6448958333333,11.56,14.74
"513","AnchorM","2002-07-27","2002","07","27",12.0169791666667,10.69,15.03
"514","AnchorM","2002-07-28","2002","07","28",13.3403125,10.98,16.51
"515","AnchorM","2002-07-29","2002","07","29",14.0473958333333,10.98,17.09
"516","AnchorM","2002-07-30","2002","07","30",14.229375,11.56,17.99
"517","AnchorM","2002-07-31","2002","07","31",14.8097916666667,11.56,18.58
"518","AnchorM","2002-08-01","2002","08","01",14.9234375,11.84,18.28
"519","AnchorM","2002-08-02","2002","08","02",14.8033333333333,10.98,18.88
"520","AnchorM","2002-08-03","2002","08","03",14.2620833333333,11.56,17.99
"521","AnchorM","2002-08-04","2002","08","04",13.6682291666667,10.12,17.39
"522","AnchorM","2002-08-05","2002","08","05",13.3653125,11.27,17.39
"523","AnchorM","2002-08-06","2002","08","06",13.090625,11.84,14.45
"524","AnchorM","2002-08-07","2002","08","07",12.8120833333333,11.27,15.03
"525","AnchorM","2002-08-08","2002","08","08",13.206875,11.56,16.21
"526","AnchorM","2002-08-09","2002","08","09",13.6985416666667,10.98,16.51
"527","AnchorM","2002-08-10","2002","08","10",12.8252083333333,10.98,16.8
"528","AnchorM","2002-08-11","2002","08","11",11.6336458333333,10.98,12.42
"529","AnchorM","2002-08-12","2002","08","12",11.9588541666667,10.98,13.29
"530","AnchorM","2002-08-13","2002","08","13",11.8920833333333,10.12,15.03
"531","AnchorM","2002-08-14","2002","08","14",12.7342708333333,10.41,15.62
"532","AnchorM","2002-08-15","2002","08","15",12.6313541666667,11.27,15.03
"533","AnchorM","2002-08-16","2002","08","16",11.764375,9.55,15.03
"534","AnchorM","2002-08-17","2002","08","17",13.059375,10.69,15.92
"535","AnchorM","2002-08-18","2002","08","18",13.1875,10.69,16.21
"536","AnchorM","2002-08-19","2002","08","19",12.7552083333333,10.98,16.21
"537","AnchorM","2002-08-20","2002","08","20",11.9401041666667,11.56,12.71
"538","AnchorM","2002-08-21","2002","08","21",12.1154166666667,11.27,13.87
"539","AnchorM","2002-08-22","2002","08","22",12.4823958333333,11.56,14.16
"540","AnchorM","2002-08-23","2002","08","23",11.713125,10.41,13.29
"541","AnchorM","2002-08-24","2002","08","24",11.396875,9.83,13.87
"542","AnchorM","2002-08-25","2002","08","25",10.6585416666667,8.97,12.13
"543","AnchorM","2002-08-26","2002","08","26",10.2957291666667,8.11,12.42
"544","AnchorM","2002-08-27","2002","08","27",10.0801041666667,8.39,11.84
"545","AnchorM","2002-08-28","2002","08","28",10.5176041666667,8.39,13
"546","AnchorM","2002-08-29","2002","08","29",10.9877083333333,9.26,13.58
"547","AnchorM","2002-08-30","2002","08","30",9.965625,9.26,10.98
"548","AnchorM","2002-08-31","2002","08","31",10.6069791666667,9.83,11.27
"549","AnchorM","2002-09-01","2002","09","01",10.85,10.12,12.42
"550","AnchorM","2002-09-02","2002","09","02",10.8540625,8.68,13
"551","AnchorM","2002-09-03","2002","09","03",10.1708333333333,7.82,13
"552","AnchorM","2002-09-04","2002","09","04",10.590625,9.26,12.42
"553","AnchorM","2002-09-05","2002","09","05",11.1159375,10.41,11.84
"554","AnchorM","2002-09-06","2002","09","06",10.8790625,10.12,11.84
"555","AnchorM","2002-09-07","2002","09","07",9.9875,8.39,11.84
"556","AnchorM","2002-09-08","2002","09","08",9.715,7.82,12.42
"557","AnchorM","2002-09-09","2002","09","09",9.18822916666667,7.82,10.69
"558","AnchorM","2002-09-10","2002","09","10",8.66541666666667,6.66,10.98
"559","AnchorM","2002-09-11","2002","09","11",8.10290322580645,6.66,10.41
"560","AnchorM","2003-06-20","2003","06","20",12.719375,10.69,15.03
"561","AnchorM","2003-06-21","2003","06","21",13.078125,11.56,15.62
"562","AnchorM","2003-06-22","2003","06","22",11.84375,10.12,14.74
"563","AnchorM","2003-06-23","2003","06","23",12.6830208333333,10.69,15.03
"564","AnchorM","2003-06-24","2003","06","24",12.020625,10.69,14.16
"565","AnchorM","2003-06-25","2003","06","25",10.7486458333333,9.83,11.56
"566","AnchorM","2003-06-26","2003","06","26",10.8359375,9.55,12.42
"567","AnchorM","2003-06-27","2003","06","27",10.9242708333333,9.83,12.13
"568","AnchorM","2003-06-28","2003","06","28",11.5947916666667,9.55,15.33
"569","AnchorM","2003-06-29","2003","06","29",13.54875,11.27,15.92
"570","AnchorM","2003-06-30","2003","06","30",14.4778125,12.13,17.69
"571","AnchorM","2003-07-01","2003","07","01",15.11,13.58,17.99
"572","AnchorM","2003-07-02","2003","07","02",12.9063541666667,11.84,14.45
"573","AnchorM","2003-07-03","2003","07","03",13.3163541666667,11.56,15.92
"574","AnchorM","2003-07-04","2003","07","04",14.4076041666667,11.84,17.09
"575","AnchorM","2003-07-05","2003","07","05",14.8584375,13.29,17.39
"576","AnchorM","2003-07-06","2003","07","06",13.2134375,11.84,17.09
"577","AnchorM","2003-07-07","2003","07","07",15.2873958333333,13,17.99
"578","AnchorM","2003-07-08","2003","07","08",16.4163541666667,13.58,19.79
"579","AnchorM","2003-07-09","2003","07","09",17.33,14.45,20.39
"580","AnchorM","2003-07-10","2003","07","10",16.6430208333333,14.74,19.48
"581","AnchorM","2003-07-11","2003","07","11",15.9715625,14.45,17.99
"582","AnchorM","2003-07-12","2003","07","12",14.9255208333333,13.29,18.88
"583","AnchorM","2003-07-13","2003","07","13",16.3646875,13.29,19.79
"584","AnchorM","2003-07-14","2003","07","14",17.8755208333333,15.03,20.7
"585","AnchorM","2003-07-15","2003","07","15",17.5798958333333,15.03,20.7
"586","AnchorM","2003-07-16","2003","07","16",17.4846875,15.33,20.7
"587","AnchorM","2003-07-17","2003","07","17",15.6846875,14.16,17.99
"588","AnchorM","2003-07-18","2003","07","18",15.2204166666667,13.58,17.39
"589","AnchorM","2003-07-19","2003","07","19",15.0266666666667,12.42,18.88
"590","AnchorM","2003-07-20","2003","07","20",16.0792708333333,14.16,19.48
"591","AnchorM","2003-07-21","2003","07","21",15.8555208333333,14.74,17.39
"592","AnchorM","2003-07-22","2003","07","22",15.8836458333333,14.74,17.99
"593","AnchorM","2003-07-23","2003","07","23",16.6635416666667,14.16,19.79
"594","AnchorM","2003-07-24","2003","07","24",16.3708333333333,14.45,20.39
"595","AnchorM","2003-07-25","2003","07","25",14.5582291666667,13.58,15.62
"596","AnchorM","2003-07-26","2003","07","26",14.4696875,13,17.99
"597","AnchorM","2003-07-27","2003","07","27",15.4607291666667,13.58,18.58
"598","AnchorM","2003-07-28","2003","07","28",14.2920833333333,13,16.51
"599","AnchorM","2003-07-29","2003","07","29",13.759375,12.13,15.62
"600","AnchorM","2003-07-30","2003","07","30",14.1085416666667,12.71,16.8
"601","AnchorM","2003-07-31","2003","07","31",15.2411458333333,13,18.58
"602","AnchorM","2003-08-01","2003","08","01",15.6905208333333,12.71,19.18
"603","AnchorM","2003-08-02","2003","08","02",15.3982291666667,12.13,19.18
"604","AnchorM","2003-08-03","2003","08","03",14.8253125,12.13,18.58
"605","AnchorM","2003-08-04","2003","08","04",14.2684375,10.98,17.69
"606","AnchorM","2003-08-05","2003","08","05",14.6433333333333,11.27,18.58
"607","AnchorM","2003-08-06","2003","08","06",15.3402083333333,13.29,18.58
"608","AnchorM","2003-08-07","2003","08","07",15.1213541666667,12.42,18.58
"609","AnchorM","2003-08-08","2003","08","08",16.0841666666667,13,19.48
"610","AnchorM","2003-08-09","2003","08","09",16.7911458333333,13.58,20.39
"611","AnchorM","2003-08-10","2003","08","10",16.5607291666667,13.29,20.39
"612","AnchorM","2003-08-11","2003","08","11",16.6164583333333,15.03,19.79
"613","AnchorM","2003-08-12","2003","08","12",15.1165625,14.16,16.51
"614","AnchorM","2003-08-13","2003","08","13",14.1796875,13.29,15.62
"615","AnchorM","2003-08-14","2003","08","14",13.2386458333333,12.71,13.87
"616","AnchorM","2003-08-15","2003","08","15",12.6888541666667,12.13,13.58
"617","AnchorM","2003-08-16","2003","08","16",12.1347916666667,11.56,13
"618","AnchorM","2003-08-17","2003","08","17",11.813125,10.41,13.58
"619","AnchorM","2003-08-18","2003","08","18",11.5863541666667,9.83,14.16
"620","AnchorM","2003-08-19","2003","08","19",11.5446875,10.41,13
"621","AnchorM","2003-08-20","2003","08","20",10.6073958333333,9.26,11.84
"622","AnchorM","2003-08-21","2003","08","21",11.1205208333333,10.12,14.45
"623","AnchorM","2003-08-22","2003","08","22",12.18625,9.55,15.03
"624","AnchorM","2003-08-23","2003","08","23",12.3408333333333,9.55,15.33
"625","AnchorM","2003-08-24","2003","08","24",12.9233333333333,11.27,15.03
"626","AnchorM","2003-08-25","2003","08","25",12.8791666666667,11.84,14.45
"627","AnchorM","2003-08-26","2003","08","26",12.0010416666667,10.98,13
"628","AnchorM","2003-08-27","2003","08","27",12.286875,11.56,13.58
"629","AnchorM","2003-08-28","2003","08","28",11.7692708333333,10.98,12.71
