HYDROLAB MS5 64822,,,,,,,,,,,,,,,,,
Log File Name : Beaver_080416_081916,,,,,,,,,,,,,,,,,
Setup Date (MMDDYY) : 080216,,,,,,,,,,,,,,,,,
Setup Time (HHMMSS) : 120414,,,,,,,,,,,,,,,,,
Starting Date (MMDDYY) : 080416,,,,,,,,,,,,,,,,,
Starting Time (HHMMSS) : 080000,,,,,,,,,,,,,,,,,
Stopping Date (MMDDYY) : 081916,,,,,,,,,,,,,,,,,
Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
Sensor warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
Circltr warmup (HHMMSS) : 000100,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,
Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO%,,LDO,,IBatt,,SpCond
MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,Sat,,mg/l,,Volts,,æS/cm
,,,,,,,,,,,,,,,,,
Power loss from 010170 000000 to 080416 104758,,,,,,,,,,,,,,,,,
8/7/2016,22:30:00,,13.2,,7.24,,0.05,,2.4,,101.9,,8.9,,11.7,,119.3
8/7/2016,22:45:00,,13.19,,7.24,,0.05,,1.5,,101.5,,8.87,,11.7,,119
8/7/2016,23:00:00,,13.18,,7.24,,0.05,,1.5,,101.4,,8.86,,11.7,,118.6
8/7/2016,23:15:00,,13.17,,7.23,,0.05,,2,,100.7,,8.81,,11.7,,117.9
8/7/2016,23:30:00,,13.16,,7.24,,0.05,,3,,100.1,,8.76,,11.7,,117.6
8/7/2016,23:45:00,,13.16,,7.22,,0.05,,1.8,,99.9,,8.74,,11.7,,117.3
8/8/2016,0:00:00,,13.15,,7.21,,0.05,,1.8,,99.6,,8.72,,11.7,,117.3
8/8/2016,0:15:00,,13.14,,7.24,,0.05,,1.9,,99.2,,8.68,,11.7,,116.9
8/8/2016,0:30:00,,13.13,,7.21,,0.05,,2.1,,99.5,,8.71,,11.7,,116.6
8/8/2016,0:45:00,,13.12,,7.22,,0.05,,2.2,,99.2,,8.68,,11.7,,116.3
8/8/2016,1:00:00,,13.11,,7.23,,0.05,,2.2,,99,,8.66,,11.7,,116.2
8/8/2016,1:15:00,,13.1,,7.21,,0.05,,1.3,,98.5,,8.63,,11.7,,115.8
8/8/2016,1:30:00,,13.09,,7.2,,0.05,,1.7,,98.8,,8.66,,11.7,,116
8/8/2016,1:45:00,,13.08,,7.22,,0.05,,1.7,,98.4,,8.62,,11.7,,115.6
8/8/2016,2:00:00,,13.07,,7.21,,0.05,,2.1,,98,,8.59,,11.7,,115.6
8/8/2016,2:15:00,,13.06,,7.22,,0.05,,2.1,,97.9,,8.58,,11.7,,115.5
8/8/2016,2:30:00,,13.05,,7.22,,0.05,,1.8,,97.9,,8.58,,11.7,,115.1
8/8/2016,2:45:00,,13.04,,7.2,,0.05,,1.8,,98,,8.59,,11.7,,115
8/8/2016,3:00:00,,13.04,,7.24,,0.05,,1.6,,97.7,,8.57,,11.7,,115.1
8/8/2016,3:15:00,,13.02,,7.2,,0.05,,2,,97.6,,8.56,,11.7,,114.9
8/8/2016,3:30:00,,13.01,,7.19,,0.05,,1.6,,97,,8.51,,11.7,,115
8/8/2016,3:45:00,,13,,7.19,,0.05,,1.6,,97,,8.51,,11.7,,114.9
8/8/2016,4:00:00,,12.99,,7.19,,0.05,,1.4,,97.2,,8.53,,11.7,,114.9
8/8/2016,4:15:00,,12.98,,7.18,,0.05,,1.6,,97.3,,8.55,,11.7,,114.9
8/8/2016,4:30:00,,12.97,,7.17,,0.05,,2.1,,96.8,,8.5,,11.7,,114.8
8/8/2016,4:45:00,,12.96,,7.19,,0.05,,3.4,,96.9,,8.51,,11.7,,114.9
8/8/2016,5:00:00,,12.95,,7.18,,0.05,,2.9,,96.6,,8.49,,11.7,,114.7
8/8/2016,5:15:00,,12.94,,7.17,,0.05,,2.1,,96.2,,8.45,,11.7,,114.9
8/8/2016,5:30:00,,12.93,,7.17,,0.05,,1.9,,96.5,,8.48,,11.7,,115
8/8/2016,5:45:00,,12.92,,7.16,,0.05,,2,,96.4,,8.47,,11.7,,114.9
8/8/2016,6:00:00,,12.91,,7.16,,0.05,,1.4,,96.2,,8.46,,11.7,,114.8
8/8/2016,6:15:00,,12.9,,7.16,,0.05,,2,,96.2,,8.46,,11.7,,115
8/8/2016,6:30:00,,12.89,,7.18,,0.05,,1.5,,95.9,,8.44,,11.7,,115
8/8/2016,6:45:00,,12.88,,7.16,,0.05,,1.1,,96.2,,8.46,,11.7,,115
8/8/2016,7:00:00,,12.88,,7.15,,0.05,,2.5,,95.9,,8.44,,11.7,,114.9
8/8/2016,7:15:00,,12.87,,7.17,,0.05,,1.4,,96.1,,8.46,,11.7,,114.7
8/8/2016,7:30:00,,12.87,,7.17,,0.05,,1.3,,96.1,,8.46,,11.7,,114.7
8/8/2016,7:45:00,,12.87,,7.18,,0.05,,1.5,,96.2,,8.47,,11.7,,114.7
8/8/2016,8:00:00,,12.87,,7.16,,0.05,,0.8,,96.8,,8.52,,11.7,,114.7
8/8/2016,8:15:00,,12.86,,7.16,,0.05,,0.7,,96.8,,8.52,,11.7,,114.7
8/8/2016,8:30:00,,12.87,,7.18,,0.05,,1.4,,97.1,,8.55,,11.7,,114.7
8/8/2016,8:45:00,,12.87,,7.18,,0.05,,0.8,,97.1,,8.55,,11.7,,114.6
8/8/2016,9:00:00,,12.88,,7.16,,0.05,,0.6,,97.5,,8.58,,11.7,,114.6
8/8/2016,9:15:00,,12.9,,7.17,,0.05,,0.5,,98,,8.62,,11.7,,114.5
8/8/2016,9:30:00,,12.92,,7.17,,0.05,,0.6,,98.3,,8.64,,11.7,,114.6
8/8/2016,9:45:00,,12.93,,7.18,,0.05,,1,,98.7,,8.68,,11.7,,114.3
8/8/2016,10:00:00,,12.94,,7.16,,0.05,,1.2,,99,,8.7,,11.7,,114.2
8/8/2016,10:15:00,,12.95,,7.19,,0.05,,0.4,,99.7,,8.76,,11.7,,114
8/8/2016,10:30:00,,12.95,,7.17,,0.05,,0.5,,99.9,,8.78,,11.7,,113.8
8/8/2016,10:45:00,,12.96,,7.18,,0.05,,0.7,,99.7,,8.76,,11.7,,113.8
8/8/2016,11:00:00,,12.97,,7.19,,0.05,,0.7,,100.4,,8.82,,11.7,,113.5
8/8/2016,11:15:00,,12.97,,7.18,,0.05,,0.8,,100.3,,8.81,,11.7,,113.6
8/8/2016,11:30:00,,12.97,,7.18,,0.05,,0.3,,100.7,,8.84,,11.7,,113.4
8/8/2016,11:45:00,,12.98,,7.19,,0.05,,0.6,,100.5,,8.83,,11.7,,113.6
8/8/2016,12:00:00,,12.99,,7.18,,0.05,,0.6,,100.5,,8.82,,11.7,,112.9
8/8/2016,12:15:00,,13,,7.18,,0.05,,0.1,,100.4,,8.81,,11.7,,113.3
8/8/2016,12:30:00,,13.01,,7.18,,0.05,,0.7,,101.2,,8.88,,11.7,,113.1
8/8/2016,12:45:00,,13.03,,7.19,,0.05,,0.5,,101.2,,8.88,,11.7,,113
8/8/2016,13:00:00,,13.05,,7.19,,0.05,,0.9,,101.2,,8.87,,11.7,,113.1
8/8/2016,13:15:00,,13.07,,7.2,,0.05,,0.4,,101.9,,8.93,,11.7,,113.1
8/8/2016,13:30:00,,13.1,,7.18,,0.04,,0.6,,102.2,,8.95,,11.7,,112.8
8/8/2016,13:45:00,,13.12,,7.2,,0.04,,0.4,,102.6,,8.98,,11.7,,112.6
8/8/2016,14:00:00,,13.14,,7.2,,0.04,,0.4,,102.5,,8.97,,11.7,,112.6
8/8/2016,14:15:00,,13.16,,7.21,,0.04,,0.3,,103.2,,9.02,,11.7,,112.7
8/8/2016,14:30:00,,13.17,,7.19,,0.04,,0.5,,103.2,,9.02,,11.7,,112.5
8/8/2016,14:45:00,,13.17,,7.19,,0.04,,0.4,,103.4,,9.04,,11.7,,112.2
8/8/2016,15:00:00,,13.18,,7.2,,0.04,,0.7,,103.3,,9.03,,11.7,,112
8/8/2016,15:15:00,,13.18,,7.21,,0.04,,0.5,,103.6,,9.06,,11.7,,112.1
8/8/2016,15:30:00,,13.19,,7.19,,0.04,,0.3,,103.5,,9.05,,11.7,,112
8/8/2016,15:45:00,,13.2,,7.2,,0.04,,1.9,,104.1,,9.1,,11.7,,111.7
8/8/2016,16:00:00,,13.21,,7.2,,0.04,,0.3,,104.2,,9.11,,11.7,,111.7
8/8/2016,16:15:00,,13.23,,7.21,,0.04,,1.1,,104.2,,9.1,,11.7,,111.2
8/8/2016,16:30:00,,13.24,,7.19,,0.04,,0.2,,104.6,,9.13,,11.7,,111.2
8/8/2016,16:45:00,,13.23,,7.23,,0.04,,0.5,,104.4,,9.11,,11.7,,111.1
8/8/2016,17:00:00,,13.26,,7.17,,0.04,,0.5,,104.6,,9.13,,11.7,,111.1
8/8/2016,17:15:00,,13.28,,7.2,,0.04,,0.4,,105.1,,9.17,,11.7,,111.1
8/8/2016,17:30:00,,13.29,,7.2,,0.04,,0.6,,104.5,,9.11,,11.7,,110.8
8/8/2016,17:45:00,,13.31,,7.22,,0.04,,0.3,,105.1,,9.16,,11.7,,110.9
8/8/2016,18:00:00,,13.31,,7.19,,0.04,,0.6,,105.1,,9.16,,11.7,,110.7
8/8/2016,18:15:00,,13.35,,7.21,,0.04,,0.5,,105.2,,9.16,,11.7,,110.5
8/8/2016,18:30:00,,13.39,,7.2,,0.04,,0.2,,105.6,,9.18,,11.7,,110.3
8/8/2016,18:45:00,,13.43,,7.24,,0.04,,0.5,,106,,9.22,,11.7,,110.3
8/8/2016,19:00:00,,13.48,,7.24,,0.04,,0.3,,106.3,,9.23,,11.7,,110
8/8/2016,19:15:00,,13.49,,7.25,,0.04,,0.4,,106,,9.2,,11.7,,110.1
8/8/2016,19:30:00,,13.49,,7.19,,0.04,,0.5,,105.9,,9.19,,11.7,,110
8/8/2016,19:45:00,,13.47,,7.24,,0.04,,0.4,,105.7,,9.18,,11.7,,109.6
8/8/2016,20:00:00,,13.46,,7.21,,0.04,,0.5,,105.6,,9.17,,11.7,,109.5
8/8/2016,20:15:00,,13.43,,7.22,,0.04,,0.5,,105.4,,9.16,,11.7,,109.3
8/8/2016,20:30:00,,13.41,,7.24,,0.04,,1.2,,105.1,,9.14,,11.7,,109.1
8/8/2016,20:45:00,,13.38,,7.2,,0.04,,0.4,,104.7,,9.11,,11.7,,109.4
8/8/2016,21:00:00,,13.35,,7.19,,0.04,,0.5,,104.1,,9.06,,11.7,,109
8/8/2016,21:15:00,,13.33,,7.21,,0.04,,0.6,,103.8,,9.05,,11.7,,108.7
8/8/2016,21:30:00,,13.3,,7.2,,0.04,,0.3,,103.4,,9.01,,11.7,,108.6
8/8/2016,21:45:00,,13.27,,7.21,,0.04,,0.1,,102.9,,8.98,,11.7,,108.6
8/8/2016,22:00:00,,13.24,,7.18,,0.04,,0.4,,102.1,,8.91,,11.7,,108.6
8/8/2016,22:15:00,,13.21,,7.18,,0.04,,0.5,,101.7,,8.89,,11.7,,108.3
8/8/2016,22:30:00,,13.18,,7.17,,0.04,,0.3,,101.7,,8.89,,11.7,,108.2
8/8/2016,22:45:00,,13.16,,7.18,,0.04,,0.2,,100.9,,8.82,,11.7,,108.1
8/8/2016,23:00:00,,13.13,,7.14,,0.04,,0.2,,100.2,,8.77,,11.7,,108
8/8/2016,23:15:00,,13.1,,7.19,,0.04,,1.5,,100.3,,8.78,,11.6,,107.7
8/8/2016,23:30:00,,13.06,,7.15,,0.04,,0.2,,99.7,,8.74,,11.7,,107.9
8/8/2016,23:45:00,,13.03,,7.17,,0.04,,0.5,,99.7,,8.74,,11.7,,107.4
8/9/2016,0:00:00,,12.99,,7.14,,0.04,,0.6,,99,,8.69,,11.6,,107.5
8/9/2016,0:15:00,,12.96,,7.15,,0.04,,0.8,,98.6,,8.67,,11.6,,107.4
8/9/2016,0:30:00,,12.93,,7.15,,0.04,,0.7,,98.4,,8.65,,11.7,,107.3
8/9/2016,0:45:00,,12.9,,7.13,,0.04,,0.7,,98.4,,8.66,,11.7,,107.1
8/9/2016,1:00:00,,12.87,,7.15,,0.04,,0.7,,98.2,,8.64,,11.7,,106.9
8/9/2016,1:15:00,,12.85,,7.15,,0.04,,0.7,,97.9,,8.62,,11.7,,107
8/9/2016,1:30:00,,12.82,,7.15,,0.04,,0.6,,98.1,,8.64,,11.7,,106.7
8/9/2016,1:45:00,,12.79,,7.15,,0.04,,0.6,,98.2,,8.66,,11.7,,106.7
8/9/2016,2:00:00,,12.76,,7.12,,0.04,,0.6,,97.6,,8.61,,11.7,,106.6
8/9/2016,2:15:00,,12.74,,7.13,,0.04,,0.5,,97.2,,8.59,,11.6,,106.3
8/9/2016,2:30:00,,12.71,,7.15,,0.04,,0.8,,97.3,,8.59,,11.6,,105.9
8/9/2016,2:45:00,,12.68,,7.13,,0.04,,0.5,,97.1,,8.58,,11.6,,105.8
8/9/2016,3:00:00,,12.65,,7.12,,0.04,,0.7,,97,,8.58,,11.6,,105.7
8/9/2016,3:15:00,,12.63,,7.14,,0.04,,0.5,,97,,8.58,,11.6,,105.7
8/9/2016,3:30:00,,12.6,,7.12,,0.04,,0.9,,96.9,,8.58,,11.7,,105.6
8/9/2016,3:45:00,,12.58,,7.14,,0.04,,0.5,,96.7,,8.57,,11.6,,105.4
8/9/2016,4:00:00,,12.56,,7.14,,0.04,,0.7,,96.4,,8.55,,11.6,,105.3
8/9/2016,4:15:00,,12.54,,7.11,,0.04,,1.3,,96.6,,8.57,,11.6,,105.1
8/9/2016,4:30:00,,12.51,,7.11,,0.04,,0.4,,96.2,,8.53,,11.6,,104.7
8/9/2016,4:45:00,,12.49,,7.12,,0.04,,0.6,,96.6,,8.58,,11.6,,104.6
8/9/2016,5:00:00,,12.47,,7.11,,0.04,,0.2,,96.1,,8.53,,11.6,,104.3
8/9/2016,5:15:00,,12.45,,7.09,,0.04,,0.7,,95.9,,8.52,,11.6,,104.3
8/9/2016,5:30:00,,12.42,,7.11,,0.04,,0.3,,95.8,,8.52,,11.6,,104
8/9/2016,5:45:00,,12.4,,7.1,,0.04,,0.7,,95.7,,8.52,,11.6,,103.8
8/9/2016,6:00:00,,12.38,,7.11,,0.04,,0.5,,96.3,,8.57,,11.6,,103.7
8/9/2016,6:15:00,,12.36,,7.08,,0.04,,0.7,,95.9,,8.54,,11.6,,103.7
8/9/2016,6:30:00,,12.35,,7.11,,0.04,,0.3,,95.8,,8.53,,11.6,,103.6
8/9/2016,6:45:00,,12.33,,7.1,,0.04,,0.3,,95.7,,8.53,,11.6,,103.4
8/9/2016,7:00:00,,12.32,,7.1,,0.04,,0.3,,95.8,,8.54,,11.6,,102.9
8/9/2016,7:15:00,,12.31,,7.12,,0.04,,0.2,,96.3,,8.58,,11.6,,103
8/9/2016,7:30:00,,12.31,,7.1,,0.04,,0.6,,96.4,,8.59,,11.6,,102.7
8/9/2016,7:45:00,,12.3,,7.1,,0.04,,0.5,,96.6,,8.61,,11.6,,102.5
8/9/2016,8:00:00,,12.3,,7.1,,0.04,,0,,96.6,,8.61,,11.6,,102.6
8/9/2016,8:15:00,,12.31,,7.12,,0.04,,0.1,,96.8,,8.63,,11.6,,102.5
8/9/2016,8:30:00,,12.31,,7.11,,0.04,,0.1,,97.4,,8.69,,11.6,,102.4
8/9/2016,8:45:00,,12.32,,7.12,,0.04,,0.1,,97.8,,8.72,,11.6,,102.2
8/9/2016,9:00:00,,12.32,,7.11,,0.04,,0.4,,98.3,,8.76,,11.6,,102
8/9/2016,9:15:00,,12.34,,7.12,,0.04,,0.2,,98.5,,8.77,,11.6,,101.7
8/9/2016,9:30:00,,12.35,,7.12,,0.04,,0.1,,98.9,,8.81,,11.6,,101.9
8/9/2016,9:45:00,,12.38,,7.13,,0.04,,0.1,,99.4,,8.85,,11.6,,101.8
8/9/2016,10:00:00,,12.41,,7.13,,0.04,,0.4,,100.1,,8.9,,11.6,,101.7
8/9/2016,10:15:00,,12.45,,7.12,,0.04,,0,,100.5,,8.93,,11.6,,101.6
8/9/2016,10:30:00,,12.49,,7.14,,0.04,,0.3,,101.2,,8.98,,11.6,,101.4
8/9/2016,10:45:00,,12.54,,7.14,,0.04,,0.4,,101.6,,9.01,,11.6,,101.1
8/9/2016,11:00:00,,12.57,,7.16,,0.04,,0.1,,102.4,,9.07,,11.6,,101.1
8/9/2016,11:15:00,,12.64,,7.15,,0.04,,0,,102.8,,9.09,,11.6,,101.2
8/9/2016,11:30:00,,12.71,,7.17,,0.04,,0.1,,103.5,,9.15,,11.6,,100.9
8/9/2016,11:45:00,,12.76,,7.16,,0.04,,0,,104.2,,9.19,,11.6,,101.1
8/9/2016,12:00:00,,12.81,,7.17,,0.04,,0.1,,104.3,,9.2,,11.6,,101
8/9/2016,12:15:00,,12.85,,7.16,,0.04,,0,,104.9,,9.23,,11.6,,100.6
8/9/2016,12:30:00,,12.88,,7.17,,0.04,,0,,105.2,,9.26,,11.6,,100.6
8/9/2016,12:45:00,,12.91,,7.16,,0.04,,0,,105.3,,9.26,,11.6,,100.5
8/9/2016,13:00:00,,12.96,,7.18,,0.04,,0,,105.7,,9.28,,11.6,,100.6
8/9/2016,13:15:00,,13.04,,7.18,,0.04,,0,,106.3,,9.32,,11.6,,100.5
8/9/2016,13:30:00,,13.15,,7.19,,0.04,,0,,107,,9.35,,11.6,,100.5
8/9/2016,13:45:00,,13.18,,7.18,,0.04,,0,,107.2,,9.37,,11.6,,100.2
8/9/2016,14:00:00,,13.24,,7.19,,0.04,,0,,107.3,,9.36,,11.6,,100.2
8/9/2016,14:15:00,,13.34,,7.19,,0.04,,0,,107.9,,9.4,,11.6,,100.2
8/9/2016,14:30:00,,13.47,,7.19,,0.04,,0.1,,108.4,,9.41,,11.6,,100.3
8/9/2016,14:45:00,,13.56,,7.2,,0.04,,0,,108.7,,9.42,,11.7,,100.4
8/9/2016,15:00:00,,13.59,,7.2,,0.04,,0,,109.5,,9.48,,11.7,,100.3
8/9/2016,15:15:00,,13.66,,7.19,,0.04,,0,,108.7,,9.4,,11.7,,100.1
8/9/2016,15:30:00,,13.76,,7.19,,0.04,,0,,109.5,,9.44,,11.6,,100.1
8/9/2016,15:45:00,,13.84,,7.21,,0.04,,0.4,,109.5,,9.43,,11.7,,100
8/9/2016,16:00:00,,13.89,,7.2,,0.04,,0,,109.9,,9.46,,11.7,,99.9
8/9/2016,16:15:00,,13.91,,7.22,,0.04,,0.1,,110.5,,9.5,,11.7,,100.1
8/9/2016,16:30:00,,13.94,,7.23,,0.04,,0,,110.1,,9.46,,11.7,,99.7
8/9/2016,16:45:00,,13.98,,7.21,,0.04,,0,,110.6,,9.49,,11.7,,99.8
8/9/2016,17:00:00,,14.01,,7.21,,0.04,,0.2,,110.8,,9.51,,11.7,,99.7
8/9/2016,17:15:00,,14.08,,7.22,,0.04,,0,,110.7,,9.49,,11.7,,99.7
8/9/2016,17:30:00,,14.15,,7.22,,0.04,,0,,111.2,,9.51,,11.7,,99.8
8/9/2016,17:45:00,,14.2,,7.23,,0.04,,0,,111.5,,9.53,,11.7,,99.6
8/9/2016,18:00:00,,14.25,,7.23,,0.04,,0,,110.9,,9.46,,11.7,,99.7
8/9/2016,18:15:00,,14.3,,7.23,,0.04,,0,,111,,9.46,,11.7,,99.6
8/9/2016,18:30:00,,14.32,,7.22,,0.04,,0,,111.1,,9.47,,11.7,,99.5
8/9/2016,18:45:00,,14.34,,7.22,,0.04,,0,,111,,9.46,,11.7,,99.7
8/9/2016,19:00:00,,14.36,,7.22,,0.04,,0,,110.9,,9.44,,11.7,,99.5
8/9/2016,19:15:00,,14.36,,7.24,,0.04,,0,,110.7,,9.43,,11.7,,99.6
8/9/2016,19:30:00,,14.34,,7.21,,0.04,,0,,110.7,,9.43,,11.7,,99.7
8/9/2016,19:45:00,,14.33,,7.23,,0.04,,0,,109.9,,9.37,,11.7,,99.3
8/9/2016,20:00:00,,14.33,,7.2,,0.04,,0,,109.8,,9.35,,11.7,,99.4
8/9/2016,20:15:00,,14.31,,7.21,,0.04,,0,,109.6,,9.34,,11.7,,99.2
8/9/2016,20:30:00,,14.29,,7.21,,0.04,,0,,108.4,,9.25,,11.7,,99.3
8/9/2016,20:45:00,,14.27,,7.21,,0.04,,0,,108.1,,9.22,,11.7,,99.4
8/9/2016,21:00:00,,14.25,,7.21,,0.04,,0,,107.5,,9.17,,11.7,,99.4
8/9/2016,21:15:00,,14.23,,7.19,,0.04,,0.4,,107.5,,9.18,,11.7,,99.3
8/9/2016,21:30:00,,14.21,,7.2,,0.04,,0,,106.3,,9.08,,11.7,,99
8/9/2016,21:45:00,,14.18,,7.19,,0.04,,0,,105.8,,9.05,,11.7,,99.1
8/9/2016,22:00:00,,14.15,,7.17,,0.04,,0,,105,,8.98,,11.7,,99.2
8/9/2016,22:15:00,,14.11,,7.16,,0.04,,0,,104.4,,8.94,,11.7,,99.2
8/9/2016,22:30:00,,14.08,,7.15,,0.04,,0,,103.8,,8.9,,11.7,,99.2
8/9/2016,22:45:00,,14.04,,7.15,,0.04,,0,,103.6,,8.88,,11.7,,99.2
8/9/2016,23:00:00,,14.01,,7.15,,0.04,,0,,102.7,,8.82,,11.7,,99
8/9/2016,23:15:00,,13.97,,7.15,,0.04,,0,,102.3,,8.78,,11.7,,98.8
8/9/2016,23:30:00,,13.94,,7.13,,0.04,,0,,101.9,,8.76,,11.7,,98.7
8/9/2016,23:45:00,,13.9,,7.15,,0.04,,0,,101.5,,8.73,,11.7,,99.1
8/10/2016,0:00:00,,13.87,,7.13,,0.04,,0.3,,100.8,,8.68,,11.7,,99.1
8/10/2016,0:15:00,,13.83,,7.11,,0.04,,0,,100.7,,8.68,,11.7,,98.9
8/10/2016,0:30:00,,13.78,,7.13,,0.04,,0,,100.5,,8.66,,11.7,,98.7
8/10/2016,0:45:00,,13.75,,7.12,,0.04,,0,,100,,8.63,,11.6,,98.6
8/10/2016,1:00:00,,13.71,,7.11,,0.04,,0,,99.5,,8.6,,11.7,,98.6
8/10/2016,1:15:00,,13.67,,7.11,,0.04,,0,,99.6,,8.61,,11.7,,98.9
8/10/2016,1:30:00,,13.65,,7.11,,0.04,,0.2,,99.2,,8.58,,11.6,,98.8
8/10/2016,1:45:00,,13.63,,7.11,,0.04,,0,,99.2,,8.58,,11.6,,98.5
8/10/2016,2:00:00,,13.6,,7.1,,0.04,,0.1,,98.8,,8.56,,11.6,,98.4
8/10/2016,2:15:00,,13.58,,7.12,,0.04,,0,,98.8,,8.56,,11.6,,98.4
8/10/2016,2:30:00,,13.56,,7.1,,0.04,,0,,98.4,,8.53,,11.6,,98.4
8/10/2016,2:45:00,,13.53,,7.11,,0.04,,0,,98.5,,8.54,,11.6,,98.8
8/10/2016,3:00:00,,13.51,,7.1,,0.04,,0,,98.3,,8.53,,11.6,,98.3
8/10/2016,3:15:00,,13.49,,7.09,,0.04,,0,,97.8,,8.49,,11.6,,98.3
8/10/2016,3:30:00,,13.47,,7.1,,0.04,,0,,97.5,,8.47,,11.6,,98.3
8/10/2016,3:45:00,,13.45,,7.1,,0.04,,0,,98,,8.52,,11.6,,98.6
8/10/2016,4:00:00,,13.42,,7.09,,0.04,,0,,97.7,,8.49,,11.6,,98.6
8/10/2016,4:15:00,,13.39,,7.09,,0.04,,0,,97.3,,8.47,,11.6,,98.2
8/10/2016,4:30:00,,13.35,,7.08,,0.04,,0,,97.2,,8.47,,11.6,,98.5
8/10/2016,4:45:00,,13.32,,7.08,,0.04,,0.5,,97.4,,8.48,,11.6,,98.4
8/10/2016,5:00:00,,13.28,,7.08,,0.04,,0,,97,,8.46,,11.6,,98.5
8/10/2016,5:15:00,,13.25,,7.09,,0.04,,0,,96.9,,8.46,,11.6,,98.4
8/10/2016,5:30:00,,13.21,,7.07,,0.04,,0,,96.6,,8.44,,11.6,,98.2
8/10/2016,5:45:00,,13.16,,7.09,,0.04,,0,,96.7,,8.45,,11.6,,98.4
8/10/2016,6:00:00,,13.12,,7.09,,0.04,,0,,96.6,,8.45,,11.6,,98.3
8/10/2016,6:15:00,,13.08,,7.07,,0.04,,0,,96.2,,8.43,,11.6,,98.1
8/10/2016,6:30:00,,13.04,,7.06,,0.04,,0,,96,,8.42,,11.6,,98.1
8/10/2016,6:45:00,,13,,7.08,,0.04,,0,,96.6,,8.48,,11.6,,98.2
8/10/2016,7:00:00,,12.97,,7.08,,0.04,,0,,96.6,,8.49,,11.6,,98.3
8/10/2016,7:15:00,,12.95,,7.08,,0.04,,0,,96.4,,8.48,,11.6,,98.2
8/10/2016,7:30:00,,12.94,,7.06,,0.04,,0,,96.8,,8.51,,11.5,,98.3
8/10/2016,7:45:00,,12.93,,7.07,,0.04,,0,,96.7,,8.5,,11.6,,98.3
8/10/2016,8:00:00,,12.93,,7.07,,0.04,,0,,97.1,,8.54,,11.6,,98.1
8/10/2016,8:15:00,,12.93,,7.08,,0.04,,0,,98,,8.62,,11.6,,98.2
8/10/2016,8:30:00,,12.94,,7.08,,0.04,,0,,97.8,,8.6,,11.6,,98.1
8/10/2016,8:45:00,,12.93,,7.08,,0.04,,0,,97.9,,8.6,,11.6,,98
8/10/2016,9:00:00,,12.93,,7.08,,0.04,,0,,98.1,,8.63,,11.6,,97.9
8/10/2016,9:15:00,,12.92,,7.08,,0.04,,0,,98.6,,8.67,,11.5,,98
8/10/2016,9:30:00,,12.94,,7.1,,0.04,,0,,99,,8.7,,11.6,,98
8/10/2016,9:45:00,,12.97,,7.12,,0.04,,0,,99.5,,8.74,,11.6,,97.9
8/10/2016,10:00:00,,12.99,,7.12,,0.04,,0,,100.3,,8.8,,11.6,,98.3
8/10/2016,10:15:00,,13,,7.1,,0.04,,0,,100.4,,8.81,,11.4,,98.2
8/10/2016,10:30:00,,13.04,,7.13,,0.04,,0,,101.2,,8.87,,11.4,,98.2
8/10/2016,10:45:00,,13.1,,7.13,,0.04,,0,,102.2,,8.95,,11.4,,97.9
8/10/2016,11:00:00,,13.17,,7.16,,0.04,,0,,102.5,,8.96,,11.4,,98
8/10/2016,11:15:00,,13.24,,7.15,,0.04,,0,,103.2,,9.01,,11.4,,98
8/10/2016,11:30:00,,13.3,,7.15,,0.04,,0,,103.9,,9.05,,11.5,,98.3
8/10/2016,11:45:00,,13.36,,7.15,,0.04,,0,,104.6,,9.11,,11.5,,98.2
8/10/2016,12:00:00,,13.42,,7.17,,0.04,,0,,105,,9.13,,11.5,,98.1
8/10/2016,12:15:00,,13.45,,7.16,,0.04,,0,,105.4,,9.15,,11.5,,98.1
8/10/2016,12:30:00,,13.47,,7.18,,0.04,,0,,105.6,,9.17,,11.6,,98.5
8/10/2016,12:45:00,,13.48,,7.17,,0.04,,0,,106,,9.2,,11.6,,98.2
8/10/2016,13:00:00,,13.49,,7.16,,0.04,,0,,106.1,,9.21,,11.4,,98.5
8/10/2016,13:15:00,,13.49,,7.2,,0.04,,0,,105.7,,9.17,,11.5,,98.2
8/10/2016,13:30:00,,13.51,,7.16,,0.04,,0,,105.9,,9.19,,11.5,,98.2
8/10/2016,13:45:00,,13.52,,7.17,,0.04,,0,,106.1,,9.21,,11.5,,98.4
8/10/2016,14:00:00,,13.53,,7.18,,0.04,,0,,106.3,,9.22,,11.5,,98.4
8/10/2016,14:15:00,,13.56,,7.16,,0.04,,0,,106.2,,9.2,,11.5,,98.2
8/10/2016,14:30:00,,13.59,,7.18,,0.04,,0,,106.1,,9.19,,11.5,,98.3
8/10/2016,14:45:00,,13.59,,7.18,,0.04,,0,,106.4,,9.22,,11.6,,98.4
8/10/2016,15:00:00,,13.61,,7.18,,0.04,,0,,106.5,,9.22,,11.5,,98.4
