,HYDROLAB MS5 64824,,,,,,,,,,,,,,,,,
,Log File Name : Ptarmigan_062316_071616,,,,,,,,,,,,,,,,,
,Setup Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Setup Time (HHMMSS) : 081045,,,,,,,,,,,,,,,,,
,Starting Date (MMDDYY) : 062316,,,,,,,,,,,,,,,,,
,Starting Time (HHMMSS) : 083000,,,,,,,,,,,,,,,,,
,Stopping Date (MMDDYY) : 071616,,,,,,,,,,,,,,,,,
,Stopping Time (HHMMSS) : 235959,,,,,,,,,,,,,,,,,
,Interval (HHMMSS) : 001500,,,,,,,,,,,,,,,,,
,Sensor warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,Circltr warmup (HHMMSS) : 000030,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,
,Date,Time,,Temp,,pH,,Sal,,TurbSC,,LDO,,IBatt,,SpCond,,BP
,MMDDYY,HHMMSS,,øC,,Units,,ppt,,NTU,,mg/l,,Volts,,æS/cm,,mmHg
,,,,,,,,,,,,,,,,,,
7/11/2016 11:15,7/11/2016,11:15:00,,11.61,,7.81,,0.05,,2.2,,10.4,,10.7,,113.4,,637
7/11/2016 11:30,7/11/2016,11:30:00,,11.63,,7.79,,0.05,,1.7,,10.4,,11.2,,113.4,,637
7/11/2016 11:45,7/11/2016,11:45:00,,11.66,,7.81,,0.05,,1.9,,10.42,,11.1,,113.3,,637
7/11/2016 12:00,7/11/2016,12:00:00,,11.72,,7.81,,0.05,,2.3,,10.43,,10.8,,113.7,,637
7/11/2016 12:15,7/11/2016,12:15:00,,11.76,,7.81,,0.05,,2.2,,10.39,,11.1,,113.7,,637
7/11/2016 12:30,7/11/2016,12:30:00,,11.8,,7.81,,0.05,,3.5,,10.37,,10.8,,113.7,,637
7/11/2016 12:45,7/11/2016,12:45:00,,11.84,,7.81,,0.05,,1.9,,10.41,,11.1,,113.7,,637
7/11/2016 13:00,7/11/2016,13:00:00,,11.86,,7.81,,0.05,,2.1,,10.36,,11,,113.7,,637
7/11/2016 13:15,7/11/2016,13:15:00,,11.89,,7.81,,0.05,,2.1,,10.37,,10.8,,113.5,,637
7/11/2016 13:30,7/11/2016,13:30:00,,11.94,,7.84,,0.05,,2.2,,10.37,,11.2,,113.7,,637
7/11/2016 13:45,7/11/2016,13:45:00,,11.96,,7.83,,0.05,,2.4,,10.41,,11,,113.6,,637
7/11/2016 14:00,7/11/2016,14:00:00,,11.98,,7.83,,0.05,,1.9,,10.39,,11.3,,113.6,,637
7/11/2016 14:15,7/11/2016,14:15:00,,12,,7.83,,0.05,,2.6,,10.34,,10.8,,113.7,,637
7/11/2016 14:30,7/11/2016,14:30:00,,11.96,,7.82,,0.05,,1.8,,10.36,,11.1,,113.3,,637
7/11/2016 14:45,7/11/2016,14:45:00,,11.89,,7.82,,0.05,,1.8,,10.31,,11,,113.3,,637
7/11/2016 15:00,7/11/2016,15:00:00,,11.83,,7.81,,0.05,,2.7,,10.32,,10.9,,113.3,,637
7/11/2016 15:15,7/11/2016,15:15:00,,11.75,,7.81,,0.05,,1.9,,10.39,,11.1,,113.3,,637
7/11/2016 15:30,7/11/2016,15:30:00,,11.66,,7.81,,0.05,,2,,10.36,,11.1,,113.4,,637
7/11/2016 15:45,7/11/2016,15:45:00,,11.62,,7.81,,0.05,,1.9,,10.42,,10.8,,113.3,,637
7/11/2016 16:00,7/11/2016,16:00:00,,11.6,,7.8,,0.05,,2.2,,10.42,,11,,113.7,,637
7/11/2016 16:15,7/11/2016,16:15:00,,11.57,,7.81,,0.05,,2,,10.45,,10.9,,113.8,,637
7/11/2016 16:30,7/11/2016,16:30:00,,11.53,,7.81,,0.05,,5.5,,10.38,,11.1,,113.8,,637
7/11/2016 16:45,7/11/2016,16:45:00,,11.43,,7.8,,0.05,,2.2,,10.43,,11.2,,113.7,,637
7/11/2016 17:00,7/11/2016,17:00:00,,11.31,,7.79,,0.05,,2.3,,10.46,,11.2,,114,,637
7/11/2016 17:15,7/11/2016,17:15:00,,11.23,,7.8,,0.05,,2.2,,10.51,,10.8,,113.9,,637
7/11/2016 17:30,7/11/2016,17:30:00,,11.18,,7.8,,0.05,,2,,10.48,,11.4,,114,,637
7/11/2016 17:45,7/11/2016,17:45:00,,11.13,,7.81,,0.05,,2.3,,10.56,,11.1,,113.9,,637
7/11/2016 18:00,7/11/2016,18:00:00,,11.12,,7.8,,0.05,,2.4,,10.55,,11.2,,113.9,,637
7/11/2016 18:15,7/11/2016,18:15:00,,11.09,,7.79,,0.05,,2.2,,10.53,,11.1,,113.6,,637
7/11/2016 18:30,7/11/2016,18:30:00,,11.08,,7.8,,0.05,,2.3,,10.53,,11.2,,113.4,,637
7/11/2016 18:45,7/11/2016,18:45:00,,11.08,,7.81,,0.05,,2.6,,10.54,,11.1,,113.9,,637
7/11/2016 19:00,7/11/2016,19:00:00,,11.09,,7.8,,0.05,,2,,10.56,,11.3,,113.9,,637
7/11/2016 19:15,7/11/2016,19:15:00,,11.09,,7.79,,0.05,,2.5,,10.56,,11,,113.9,,637
7/11/2016 19:30,7/11/2016,19:30:00,,11.1,,7.81,,0.05,,2.3,,10.5,,11.1,,113.8,,637
7/11/2016 19:45,7/11/2016,19:45:00,,11.08,,7.79,,0.05,,2,,10.52,,11.3,,113.9,,637
7/11/2016 20:00,7/11/2016,20:00:00,,11,,7.78,,0.05,,2.3,,10.51,,11.1,,114.2,,637
7/11/2016 20:15,7/11/2016,20:15:00,,10.92,,7.78,,0.05,,2.2,,10.55,,11.2,,114.1,,637
7/11/2016 20:30,7/11/2016,20:30:00,,10.81,,7.79,,0.05,,2.5,,10.56,,11,,114.1,,637
7/11/2016 20:45,7/11/2016,20:45:00,,10.69,,7.77,,0.05,,2,,10.64,,11.3,,114.2,,637
7/11/2016 21:00,7/11/2016,21:00:00,,10.57,,7.77,,0.05,,2.5,,10.61,,11.3,,114.3,,637
7/11/2016 21:15,7/11/2016,21:15:00,,10.44,,7.77,,0.05,,2.9,,10.68,,11.1,,114.1,,637
7/11/2016 21:30,7/11/2016,21:30:00,,10.3,,7.75,,0.05,,2.9,,10.7,,11.2,,114.5,,637
7/11/2016 21:45,7/11/2016,21:45:00,,10.18,,7.75,,0.05,,2.3,,10.7,,11.1,,114.6,,637
7/11/2016 22:00,7/11/2016,22:00:00,,10.12,,7.74,,0.05,,2.7,,10.71,,11.2,,114.2,,637
7/11/2016 22:15,7/11/2016,22:15:00,,10.1,,7.74,,0.05,,2.4,,10.68,,11.2,,114.4,,637
7/11/2016 22:30,7/11/2016,22:30:00,,10.07,,7.73,,0.05,,2.7,,10.72,,11.3,,113.9,,637
7/11/2016 22:45,7/11/2016,22:45:00,,10.04,,7.71,,0.05,,3.2,,10.66,,11.2,,114.4,,637
7/11/2016 23:00,7/11/2016,23:00:00,,10.03,,7.7,,0.05,,2.7,,10.73,,11.2,,114.5,,637
7/11/2016 23:15,7/11/2016,23:15:00,,10.04,,7.69,,0.05,,2.7,,10.73,,11.3,,114.3,,637
7/11/2016 23:30,7/11/2016,23:30:00,,10.03,,7.68,,0.05,,2.8,,10.69,,11.2,,114.2,,637
7/11/2016 23:45,7/11/2016,23:45:00,,10,,7.68,,0.05,,2.5,,10.73,,11,,114.1,,637
7/12/2016 0:00,7/12/2016,0:00:00,,9.97,,7.67,,0.05,,2.7,,10.7,,11.2,,114.1,,637
7/12/2016 0:15,7/12/2016,0:15:00,,9.96,,7.67,,0.05,,2.8,,10.77,,11.2,,114.1,,637
7/12/2016 0:30,7/12/2016,0:30:00,,9.94,,7.67,,0.05,,2.5,,10.68,,11.1,,113.6,,637
7/12/2016 0:45,7/12/2016,0:45:00,,9.92,,7.67,,0.05,,2.7,,10.74,,11.2,,113.8,,637
7/12/2016 1:00,7/12/2016,1:00:00,,9.96,,7.66,,0.05,,2.8,,10.69,,11.1,,113.5,,637
7/12/2016 1:15,7/12/2016,1:15:00,,10,,7.66,,0.05,,2.8,,10.71,,11.2,,113.9,,637
7/12/2016 1:30,7/12/2016,1:30:00,,10.05,,7.66,,0.05,,2.8,,10.71,,11,,113.4,,637
7/12/2016 1:45,7/12/2016,1:45:00,,10.1,,7.67,,0.05,,2.4,,10.67,,11.1,,113.7,,637
7/12/2016 2:00,7/12/2016,2:00:00,,10.17,,7.66,,0.05,,2.5,,10.64,,11.2,,113.6,,637
7/12/2016 2:15,7/12/2016,2:15:00,,10.23,,7.65,,0.05,,2.3,,10.61,,10.8,,113.5,,637
7/12/2016 2:30,7/12/2016,2:30:00,,10.28,,7.66,,0.05,,2.4,,10.65,,11.3,,113.1,,637
7/12/2016 2:45,7/12/2016,2:45:00,,10.32,,7.65,,0.05,,2.5,,10.61,,11.2,,113.4,,637
7/12/2016 3:00,7/12/2016,3:00:00,,10.35,,7.65,,0.05,,2.4,,10.61,,11.2,,113.1,,637
7/12/2016 3:15,7/12/2016,3:15:00,,10.39,,7.64,,0.05,,2.4,,10.65,,10.8,,113.1,,637
7/12/2016 3:30,7/12/2016,3:30:00,,10.43,,7.65,,0.05,,2.2,,10.59,,11.3,,113,,637
7/12/2016 3:45,7/12/2016,3:45:00,,10.45,,7.65,,0.05,,2.4,,10.58,,11.1,,113.6,,637
7/12/2016 4:00,7/12/2016,4:00:00,,10.47,,7.65,,0.05,,2.2,,10.63,,11.2,,113.2,,637
7/12/2016 4:15,7/12/2016,4:15:00,,10.49,,7.64,,0.05,,2.5,,10.56,,11.1,,113.1,,637
7/12/2016 4:30,7/12/2016,4:30:00,,10.5,,7.65,,0.05,,2.8,,10.58,,11,,113.4,,637
7/12/2016 4:45,7/12/2016,4:45:00,,10.5,,7.66,,0.05,,2.6,,10.49,,10.5,,113,,637
7/12/2016 5:00,7/12/2016,5:00:00,,10.51,,7.64,,0.05,,2.5,,10.59,,10.8,,113.3,,637
7/12/2016 5:15,7/12/2016,5:15:00,,10.51,,7.65,,0.05,,2.4,,10.6,,11.1,,113.3,,637
7/12/2016 5:30,7/12/2016,5:30:00,,10.51,,7.65,,0.04,,2,,10.54,,10.8,,112.9,,637
7/12/2016 5:45,7/12/2016,5:45:00,,10.53,,7.65,,0.05,,2.2,,10.57,,10.8,,113.2,,637
7/12/2016 6:00,7/12/2016,6:00:00,,10.55,,7.66,,0.05,,2.7,,10.56,,10.8,,113.3,,637
7/12/2016 6:15,7/12/2016,6:15:00,,10.57,,7.67,,0.04,,2.7,,10.6,,10.8,,112.5,,637
7/12/2016 6:30,7/12/2016,6:30:00,,10.57,,7.66,,0.04,,2.2,,10.58,,10.8,,112.9,,637
7/12/2016 6:45,7/12/2016,6:45:00,,10.58,,7.68,,0.04,,2.6,,10.59,,10.8,,112.9,,637
7/12/2016 7:00,7/12/2016,7:00:00,,10.59,,7.67,,0.05,,2.5,,10.56,,10.8,,113.3,,637
7/12/2016 7:15,7/12/2016,7:15:00,,10.6,,7.68,,0.05,,2.6,,10.58,,11.1,,113.3,,637
7/12/2016 7:30,7/12/2016,7:30:00,,10.61,,7.68,,0.05,,2.4,,10.56,,11.1,,113.3,,637
7/12/2016 7:45,7/12/2016,7:45:00,,10.63,,7.68,,0.05,,2.1,,10.6,,11.2,,113,,637
7/12/2016 8:00,7/12/2016,8:00:00,,10.66,,7.68,,0.04,,2.2,,10.6,,11.1,,112.8,,637
7/12/2016 8:15,7/12/2016,8:15:00,,10.68,,7.69,,0.05,,1.9,,10.59,,11.1,,113.2,,637
7/12/2016 8:30,7/12/2016,8:30:00,,10.7,,7.7,,0.04,,2.6,,10.61,,11.1,,112.7,,637
7/12/2016 8:45,7/12/2016,8:45:00,,10.73,,7.71,,0.04,,2.2,,10.56,,11.1,,112.8,,637
7/12/2016 9:00,7/12/2016,9:00:00,,10.76,,7.71,,0.04,,2.1,,10.62,,11.1,,112.9,,637
7/12/2016 9:15,7/12/2016,9:15:00,,10.79,,7.72,,0.05,,2.3,,10.57,,11.1,,113.2,,637
7/12/2016 9:30,7/12/2016,9:30:00,,10.82,,7.72,,0.05,,2.1,,10.6,,11.2,,113,,637
7/12/2016 9:45,7/12/2016,9:45:00,,10.87,,7.73,,0.05,,2.2,,10.6,,11.3,,113.3,,637
7/12/2016 10:00,7/12/2016,10:00:00,,10.94,,7.74,,0.05,,6.9,,10.6,,10.5,,113.1,,637
7/12/2016 10:15,7/12/2016,10:15:00,,11.01,,7.75,,0.05,,2.1,,10.58,,10.8,,113.3,,637
7/12/2016 10:30,7/12/2016,10:30:00,,11.09,,7.75,,0.05,,2.1,,10.56,,11.2,,113.4,,637
7/12/2016 10:45,7/12/2016,10:45:00,,11.17,,7.77,,0.05,,1.9,,10.55,,11.1,,113.4,,637
7/12/2016 11:00,7/12/2016,11:00:00,,11.26,,7.76,,0.05,,2.1,,10.53,,11.2,,113,,637
7/12/2016 11:15,7/12/2016,11:15:00,,11.35,,7.76,,0.05,,1.9,,10.49,,11,,113.4,,637
7/12/2016 11:30,7/12/2016,11:30:00,,11.43,,7.78,,0.05,,2,,10.47,,11.2,,113.2,,637
7/12/2016 11:45,7/12/2016,11:45:00,,11.52,,7.78,,0.05,,2,,10.46,,11.3,,113.2,,637
7/12/2016 12:00,7/12/2016,12:00:00,,11.62,,7.78,,0.05,,3.4,,10.42,,10.8,,113.2,,637
7/12/2016 12:15,7/12/2016,12:15:00,,11.71,,7.79,,0.05,,2,,10.43,,11,,113.2,,637
7/12/2016 12:30,7/12/2016,12:30:00,,11.8,,7.79,,0.05,,4,,10.42,,11.1,,113.3,,637
7/12/2016 12:45,7/12/2016,12:45:00,,11.89,,7.79,,0.05,,1.7,,10.42,,11,,113.4,,637
7/12/2016 13:00,7/12/2016,13:00:00,,11.97,,7.8,,0.05,,1.9,,10.36,,10.8,,113.7,,637
7/12/2016 13:15,7/12/2016,13:15:00,,12.06,,7.8,,0.05,,1.8,,10.34,,10.9,,113.7,,637
7/12/2016 13:30,7/12/2016,13:30:00,,12.12,,7.8,,0.05,,1.7,,10.33,,10.8,,113.4,,637
7/12/2016 13:45,7/12/2016,13:45:00,,12.19,,7.8,,0.05,,1.8,,10.36,,11.2,,113.4,,637
7/12/2016 14:00,7/12/2016,14:00:00,,12.28,,7.81,,0.05,,2.1,,10.3,,11.1,,113.8,,637
7/12/2016 14:15,7/12/2016,14:15:00,,12.36,,7.8,,0.05,,1.7,,10.25,,11,,113.4,,637
7/12/2016 14:30,7/12/2016,14:30:00,,12.48,,7.81,,0.05,,1.7,,10.25,,11,,113.8,,637
7/12/2016 14:45,7/12/2016,14:45:00,,12.58,,7.81,,0.05,,1.8,,10.23,,11.1,,113.8,,637
7/12/2016 15:00,7/12/2016,15:00:00,,12.67,,7.81,,0.05,,1.3,,10.22,,11.1,,113.5,,637
7/12/2016 15:15,7/12/2016,15:15:00,,12.76,,7.82,,0.05,,2,,10.24,,11.2,,113.6,,637
7/12/2016 15:30,7/12/2016,15:30:00,,12.83,,7.8,,0.05,,1.7,,10.18,,11.4,,113.6,,637
7/12/2016 15:45,7/12/2016,15:45:00,,12.85,,7.81,,0.05,,1.6,,10.12,,11.1,,113.9,,637
7/12/2016 16:00,7/12/2016,16:00:00,,12.84,,7.81,,0.05,,1.6,,10.13,,11.4,,113.8,,637
7/12/2016 16:15,7/12/2016,16:15:00,,12.82,,7.81,,0.05,,1.6,,10.16,,11.3,,113.9,,637
7/12/2016 16:30,7/12/2016,16:30:00,,12.78,,7.82,,0.05,,1.7,,10.2,,11.1,,113.8,,637
7/12/2016 16:45,7/12/2016,16:45:00,,12.72,,7.81,,0.05,,1.7,,10.2,,10.9,,113.6,,637
7/12/2016 17:00,7/12/2016,17:00:00,,12.65,,7.81,,0.05,,1.6,,10.2,,11.4,,113.5,,637
7/12/2016 17:15,7/12/2016,17:15:00,,12.58,,7.8,,0.05,,1.4,,10.18,,11.3,,113.8,,637
7/12/2016 17:30,7/12/2016,17:30:00,,12.52,,7.8,,0.05,,1.3,,10.21,,11,,113.8,,637
7/12/2016 17:45,7/12/2016,17:45:00,,12.46,,7.79,,0.05,,1.2,,10.26,,11.1,,113.5,,637
7/12/2016 18:00,7/12/2016,18:00:00,,12.39,,7.8,,0.05,,1.7,,10.22,,11.3,,113.5,,637
7/12/2016 18:15,7/12/2016,18:15:00,,12.34,,7.8,,0.05,,1.5,,10.25,,11.3,,113.4,,637
7/12/2016 18:30,7/12/2016,18:30:00,,12.3,,7.8,,0.05,,1.6,,10.23,,11.1,,113.4,,637
7/12/2016 18:45,7/12/2016,18:45:00,,12.26,,7.8,,0.05,,1.8,,10.23,,11.4,,113.8,,637
7/12/2016 19:00,7/12/2016,19:00:00,,12.23,,7.78,,0.05,,1.8,,10.25,,11.2,,113.8,,637
7/12/2016 19:15,7/12/2016,19:15:00,,12.18,,7.78,,0.05,,1.5,,10.25,,11.3,,113.4,,637
7/12/2016 19:30,7/12/2016,19:30:00,,12.13,,7.77,,0.05,,1.6,,10.25,,11.2,,113.3,,637
7/12/2016 19:45,7/12/2016,19:45:00,,12.08,,7.77,,0.05,,1.5,,10.28,,11.4,,113.3,,637
7/12/2016 20:00,7/12/2016,20:00:00,,12.03,,7.77,,0.05,,1.9,,10.23,,11.4,,113.6,,637
7/12/2016 20:15,7/12/2016,20:15:00,,12.01,,7.77,,0.05,,1.8,,10.26,,11.2,,113.3,,637
7/12/2016 20:30,7/12/2016,20:30:00,,11.99,,7.76,,0.05,,1.6,,10.28,,11.1,,113.5,,637
7/12/2016 20:45,7/12/2016,20:45:00,,11.98,,7.76,,0.05,,1.5,,10.3,,11.3,,113.2,,637
7/12/2016 21:00,7/12/2016,21:00:00,,11.97,,7.74,,0.05,,1.6,,10.26,,11.4,,113.2,,637
7/12/2016 21:15,7/12/2016,21:15:00,,11.96,,7.76,,0.05,,2,,10.31,,11.4,,113.5,,637
7/12/2016 21:30,7/12/2016,21:30:00,,11.92,,7.74,,0.05,,1.6,,10.27,,11.4,,113.2,,637
7/12/2016 21:45,7/12/2016,21:45:00,,11.88,,7.74,,0.05,,2.7,,10.29,,11.4,,113.3,,637
7/12/2016 22:00,7/12/2016,22:00:00,,11.87,,7.75,,0.05,,1.5,,10.29,,11.4,,113.6,,637
7/12/2016 22:15,7/12/2016,22:15:00,,11.84,,7.74,,0.05,,1.5,,10.27,,11.2,,113.2,,637
7/12/2016 22:30,7/12/2016,22:30:00,,11.77,,7.73,,0.05,,1.7,,10.32,,11.2,,113.5,,637
7/12/2016 22:45,7/12/2016,22:45:00,,11.69,,7.72,,0.05,,1.4,,10.3,,11.3,,113.5,,637
7/12/2016 23:00,7/12/2016,23:00:00,,11.6,,7.71,,0.05,,1.7,,10.32,,11.3,,113,,637
7/12/2016 23:15,7/12/2016,23:15:00,,11.53,,7.72,,0.05,,1.5,,10.37,,11.3,,113.2,,637
7/12/2016 23:30,7/12/2016,23:30:00,,11.48,,7.71,,0.05,,1.6,,10.36,,11.3,,113.1,,637
7/12/2016 23:45,7/12/2016,23:45:00,,11.46,,7.69,,0.05,,1.8,,10.38,,11.3,,113.2,,637
7/13/2016 0:00,7/13/2016,0:00:00,,11.43,,7.69,,0.05,,1.6,,10.36,,11.1,,113.1,,637
7/13/2016 0:15,7/13/2016,0:15:00,,11.42,,7.7,,0.05,,1.3,,10.41,,11.3,,113.5,,637
7/13/2016 0:30,7/13/2016,0:30:00,,11.43,,7.68,,0.05,,1.6,,10.34,,11.3,,113.2,,637
7/13/2016 0:45,7/13/2016,0:45:00,,11.46,,7.67,,0.05,,1.2,,10.37,,11.2,,113.2,,637
7/13/2016 1:00,7/13/2016,1:00:00,,11.51,,7.67,,0.05,,1.6,,10.36,,11.3,,113.2,,637
7/13/2016 1:15,7/13/2016,1:15:00,,11.54,,7.67,,0.05,,1.4,,10.39,,11.3,,113.3,,637
7/13/2016 1:30,7/13/2016,1:30:00,,11.55,,7.67,,0.05,,1.7,,10.3,,11.3,,113,,637
7/13/2016 1:45,7/13/2016,1:45:00,,11.55,,7.67,,0.05,,1.8,,10.36,,11.3,,113,,637
7/13/2016 2:00,7/13/2016,2:00:00,,11.55,,7.66,,0.05,,1.8,,10.32,,11.3,,113.4,,637
7/13/2016 2:15,7/13/2016,2:15:00,,11.54,,7.67,,0.05,,1.7,,10.37,,11.3,,113,,637
7/13/2016 2:30,7/13/2016,2:30:00,,11.53,,7.65,,0.05,,1.8,,10.39,,11.2,,113.4,,637
7/13/2016 2:45,7/13/2016,2:45:00,,11.51,,7.65,,0.05,,1.7,,10.33,,11.3,,113.1,,637
7/13/2016 3:00,7/13/2016,3:00:00,,11.5,,7.66,,0.05,,1.3,,10.4,,11.3,,113.3,,637
7/13/2016 3:15,7/13/2016,3:15:00,,11.48,,7.64,,0.05,,1.4,,10.36,,10.6,,113.3,,637
7/13/2016 3:30,7/13/2016,3:30:00,,11.47,,7.65,,0.05,,1.5,,10.35,,10.5,,113.3,,637
7/13/2016 3:45,7/13/2016,3:45:00,,11.47,,7.65,,0.05,,1.4,,10.35,,10.7,,113.3,,637
7/13/2016 4:00,7/13/2016,4:00:00,,11.47,,7.65,,0.04,,2.5,,10.38,,10.8,,112.9,,637
7/13/2016 4:15,7/13/2016,4:15:00,,11.46,,7.64,,0.04,,1.5,,10.41,,10.8,,112.9,,637
7/13/2016 4:30,7/13/2016,4:30:00,,11.45,,7.64,,0.05,,1.7,,10.36,,11.1,,113.2,,637
7/13/2016 4:45,7/13/2016,4:45:00,,11.44,,7.64,,0.05,,1.4,,10.41,,10.8,,113,,637
7/13/2016 5:00,7/13/2016,5:00:00,,11.44,,7.64,,0.04,,1.6,,10.38,,11,,112.9,,637
7/13/2016 5:15,7/13/2016,5:15:00,,11.44,,7.65,,0.04,,1.6,,10.35,,10.8,,112.9,,637
7/13/2016 5:30,7/13/2016,5:30:00,,11.44,,7.64,,0.04,,1.1,,10.42,,10.8,,112.9,,637
7/13/2016 5:45,7/13/2016,5:45:00,,11.45,,7.64,,0.05,,1.7,,10.4,,10.6,,113.3,,637
7/13/2016 6:00,7/13/2016,6:00:00,,11.45,,7.65,,0.05,,1.6,,10.42,,11.1,,113.2,,637
7/13/2016 6:15,7/13/2016,6:15:00,,11.44,,7.64,,0.05,,1.9,,10.4,,10.8,,113.2,,637
7/13/2016 6:30,7/13/2016,6:30:00,,11.44,,7.65,,0.05,,1.7,,10.4,,11.1,,113.2,,637
7/13/2016 6:45,7/13/2016,6:45:00,,11.44,,7.66,,0.04,,1.6,,10.45,,11,,112.9,,637
7/13/2016 7:00,7/13/2016,7:00:00,,11.45,,7.65,,0.05,,1.7,,10.4,,11,,113.2,,637
7/13/2016 7:15,7/13/2016,7:15:00,,11.46,,7.66,,0.05,,1.4,,10.42,,11.2,,113.3,,637
7/13/2016 7:30,7/13/2016,7:30:00,,11.47,,7.65,,0.04,,1.3,,10.44,,11.1,,112.9,,637
7/13/2016 7:45,7/13/2016,7:45:00,,11.48,,7.67,,0.05,,1.7,,10.39,,11,,113.3,,637
7/13/2016 8:00,7/13/2016,8:00:00,,11.51,,7.68,,0.05,,1.4,,10.45,,10.8,,113.1,,637
7/13/2016 8:15,7/13/2016,8:15:00,,11.54,,7.69,,0.04,,1.4,,10.4,,11.1,,112.7,,637
7/13/2016 8:30,7/13/2016,8:30:00,,11.56,,7.7,,0.05,,1.2,,10.39,,10.8,,113.1,,637
7/13/2016 8:45,7/13/2016,8:45:00,,11.6,,7.72,,0.05,,1.4,,10.46,,11,,113.1,,637
7/13/2016 9:00,7/13/2016,9:00:00,,11.65,,7.72,,0.04,,1.9,,10.41,,11,,112.8,,637
7/13/2016 9:15,7/13/2016,9:15:00,,11.71,,7.74,,0.05,,1.2,,10.44,,11,,113.2,,637
7/13/2016 9:30,7/13/2016,9:30:00,,11.79,,7.77,,0.05,,1.6,,10.42,,11.1,,113.2,,637
7/13/2016 9:45,7/13/2016,9:45:00,,11.88,,7.77,,0.05,,1.3,,10.44,,11,,113.2,,637
7/13/2016 10:00,7/13/2016,10:00:00,,11.95,,7.78,,0.05,,1,,10.43,,11,,113.2,,637
7/13/2016 10:15,7/13/2016,10:15:00,,11.99,,7.8,,0.04,,1.6,,10.43,,10.8,,112.9,,637
7/13/2016 10:30,7/13/2016,10:30:00,,12.04,,7.8,,0.05,,1.3,,10.37,,11.1,,113.3,,637
7/13/2016 10:45,7/13/2016,10:45:00,,12.09,,7.8,,0.05,,1.6,,10.37,,11,,113,,637
7/13/2016 11:00,7/13/2016,11:00:00,,12.15,,7.81,,0.05,,1.7,,10.36,,11,,113,,637
7/13/2016 11:15,7/13/2016,11:15:00,,12.19,,7.81,,0.05,,1.3,,10.36,,11.1,,113.4,,637
7/13/2016 11:30,7/13/2016,11:30:00,,12.24,,7.81,,0.05,,1.7,,10.36,,11.1,,113.4,,637
7/13/2016 11:45,7/13/2016,11:45:00,,12.28,,7.82,,0.05,,1.6,,10.4,,11,,113,,637
7/13/2016 12:00,7/13/2016,12:00:00,,12.33,,7.83,,0.05,,1.5,,10.33,,11.1,,113.4,,637
7/13/2016 12:15,7/13/2016,12:15:00,,12.38,,7.82,,0.05,,1.1,,10.37,,11.1,,113.1,,637
7/13/2016 12:30,7/13/2016,12:30:00,,12.41,,7.82,,0.05,,1.3,,10.33,,10.6,,113,,637
7/13/2016 12:45,7/13/2016,12:45:00,,12.43,,7.82,,0.05,,1.4,,10.29,,10.8,,113.1,,637
7/13/2016 13:00,7/13/2016,13:00:00,,12.49,,7.83,,0.05,,1.4,,10.31,,11,,113.1,,637
7/13/2016 13:15,7/13/2016,13:15:00,,12.58,,7.83,,0.05,,1.5,,10.34,,11.1,,113.2,,637
7/13/2016 13:30,7/13/2016,13:30:00,,12.72,,7.85,,0.05,,1.3,,10.31,,10.8,,113.1,,637
7/13/2016 13:45,7/13/2016,13:45:00,,12.79,,7.84,,0.05,,1,,10.26,,11.1,,113.5,,637
7/13/2016 14:00,7/13/2016,14:00:00,,12.87,,7.84,,0.05,,1.1,,10.21,,11.2,,113.4,,637
7/13/2016 14:15,7/13/2016,14:15:00,,12.97,,7.85,,0.05,,3.4,,10.23,,11.3,,113.5,,637
7/13/2016 14:30,7/13/2016,14:30:00,,13.03,,7.86,,0.05,,1.1,,10.22,,11.3,,113.2,,637
7/13/2016 14:45,7/13/2016,14:45:00,,13.1,,7.85,,0.05,,1.2,,10.19,,11.3,,113.2,,637
7/13/2016 15:00,7/13/2016,15:00:00,,13.2,,7.85,,0.05,,1.2,,10.17,,11.2,,113.3,,637
7/13/2016 15:15,7/13/2016,15:15:00,,13.24,,7.84,,0.05,,1.1,,10.15,,10.5,,113.6,,637
7/13/2016 15:30,7/13/2016,15:30:00,,13.23,,7.84,,0.05,,1.3,,10.15,,11.1,,113.6,,637
7/13/2016 15:45,7/13/2016,15:45:00,,13.21,,7.84,,0.05,,1.2,,10.19,,11.2,,113.2,,637
7/13/2016 16:00,7/13/2016,16:00:00,,13.18,,7.84,,0.05,,1.1,,10.18,,11.1,,113.6,,637
7/13/2016 16:15,7/13/2016,16:15:00,,13.16,,7.84,,0.05,,1.2,,10.19,,11.1,,113.2,,637
7/13/2016 16:30,7/13/2016,16:30:00,,13.08,,7.85,,0.05,,1.1,,10.2,,11.2,,113.2,,637
7/13/2016 16:45,7/13/2016,16:45:00,,12.96,,7.84,,0.05,,1.4,,10.15,,11.2,,113.1,,637
7/13/2016 17:00,7/13/2016,17:00:00,,12.91,,7.83,,0.05,,1,,10.21,,11.1,,113.1,,637
7/13/2016 17:15,7/13/2016,17:15:00,,12.95,,7.84,,0.05,,1,,10.21,,11.2,,113.1,,637
7/13/2016 17:30,7/13/2016,17:30:00,,12.99,,7.83,,0.05,,1.1,,10.22,,11.2,,113.2,,637
